SA2_CODE21,SA2_NAME21,CHG_FLAG21,CHG_LBL21,SA3_CODE21,SA3_NAME21,SA4_CODE21,SA4_NAME21,GCC_CODE21,GCC_NAME21,STE_CODE21,STE_NAME21,AUS_CODE21,AUS_NAME21,AREASQKM21,LOCI_URI21,WKT
308051534,Gladstone,0,No change,30805,Gladstone,308,Central Queensland,3RQLD,Rest of Qld,3,Queensland,AUS,Australia,10.2312,http://linked.data.gov.au/dataset/asgsed3/SA2/308051534,"POLYGON ((151.252038 -23.832161, 151.2322 -23.849185, 151.253497 -23.846667, 151.261278 -23.868845, 151.25903 -23.882698, 151.276404 -23.875221, 151.277875 -23.853998, 151.274536 -23.83633, 151.256045 -23.831484, 151.252038 -23.832161))"
308051535,Gladstone Hinterland,0,No change,30805,Gladstone,308,Central Queensland,3RQLD,Rest of Qld,3,Queensland,AUS,Australia,6465.4026,http://linked.data.gov.au/dataset/asgsed3/SA2/308051535,"MULTIPOLYGON (((151.915601 -23.441371, 151.912687 -23.440772, 151.91029 -23.442116, 151.919298 -23.442866, 151.915601 -23.441371)), ((151.049908 -23.431439, 151.050888 -23.430529, 151.050368 -23.425569, 151.048788 -23.427039, 151.049908 -23.431439)), ((151.155106 -23.405388, 151.162996 -23.396648, 151.145146 -23.398438, 151.151656 -23.402018, 151.155106 -23.405388)), ((151.955684 -23.333488, 151.958424 -23.333238, 151.959914 -23.331258, 151.957464 -23.331688, 151.955684 -23.333488)), ((151.914734 -23.305658, 151.916304 -23.305578, 151.917094 -23.304228, 151.914844 -23.304128, 151.914734 -23.305658)), ((151.70668 -23.301118, 151.713497 -23.30062, 151.717057 -23.294795, 151.700725 -23.29517, 151.70668 -23.301118)), ((151.775121 -23.249012, 151.781401 -23.246892, 151.782636 -23.24574, 151.780321 -23.244923, 151.775121 -23.249012)), ((151.725842 -23.537264, 151.720342 -23.538484, 151.731792 -23.539394, 151.731022 -23.538484, 151.725842 -23.537264)), ((152.090637 -23.508209, 152.092507 -23.507859, 152.091837 -23.505509, 152.089677 -23.506309, 152.090637 -23.508209)), ((151.277034 -23.533748, 151.277764 -23.533628, 151.277874 -23.531708, 151.275554 -23.532848, 151.277034 -23.533748)), ((151.271664 -23.537058, 151.272014 -23.534788, 151.270424 -23.535028, 151.270434 -23.535818, 151.271664 -23.537058)), ((151.771126 -23.502841, 151.772206 -23.502851, 151.772696 -23.502131, 151.770447 -23.501761, 151.771126 -23.502841)), ((151.434042 -24.051934, 151.440028 -24.04748, 151.434747 -24.036151, 151.426817 -24.043877, 151.434042 -24.051934)), ((151.430016 -24.050845, 151.431181 -24.052607, 151.43253 -24.052824, 151.431392 -24.050803, 151.430016 -24.050845)), ((151.382261 -23.877591, 151.382446 -23.877724, 151.38256 -23.87738, 151.382421 -23.877335, 151.382261 -23.877591)), ((151.36111 -23.826591, 151.366356 -23.874789, 151.38018 -23.880355, 151.394233 -23.864827, 151.384526 -23.83659, 151.332523 -23.753995, 151.323327 -23.77732, 151.336425 -23.824659, 151.36111 -23.826591)), ((151.256084 -23.787183, 151.261063 -23.792928, 151.262356 -23.792256, 151.258664 -23.780421, 151.256084 -23.787183)), ((151.284486 -23.805391, 151.286044 -23.818753, 151.288457 -23.8042, 151.282083 -23.801244, 151.284486 -23.805391)), ((151.336399 -23.830409, 151.33773 -23.835956, 151.341898 -23.825956, 151.338765 -23.826785, 151.336399 -23.830409)), ((151.254901 -23.809414, 151.257247 -23.806687, 151.255471 -23.802677, 151.253304 -23.805969, 151.254901 -23.809414)), ((151.26308 -23.798175, 151.263365 -23.799234, 151.264968 -23.801667, 151.264055 -23.795961, 151.26308 -23.798175)), ((151.227391 -23.802026, 151.230451 -23.801753, 151.229301 -23.79901, 151.228587 -23.799202, 151.227391 -23.802026)), ((151.245418 -23.812751, 151.247232 -23.811542, 151.245081 -23.807868, 151.245571 -23.811232, 151.245418 -23.812751)), ((151.241718 -23.803875, 151.242998 -23.803907, 151.241242 -23.802104, 151.241098 -23.803164, 151.241718 -23.803875)), ((151.335894 -23.838671, 151.335781 -23.839073, 151.338547 -23.840002, 151.337163 -23.838107, 151.335894 -23.838671)), ((151.316633 -23.764772, 151.318482 -23.765262, 151.319308 -23.76514, 151.317746 -23.763975, 151.316633 -23.764772)), ((150.602614 -23.833626, 150.62017 -23.905213, 150.677077 -23.939282, 150.702202 -23.987529, 150.697641 -24.042474, 150.720587 -24.07519, 150.722854 -24.137437, 150.782152 -24.145073, 150.814243 -24.179926, 150.799386 -24.254629, 150.777865 -24.270191, 150.79067 -24.290854, 150.770169 -24.35376, 150.786027 -24.371925, 150.862107 -24.353785, 150.848858 -24.381468, 150.861589 -24.4098, 150.913452 -24.422877, 150.938427 -24.402442, 150.965726 -24.467543, 150.983089 -24.471795, 151.000647 -24.398909, 151.044412 -24.394316, 151.046037 -24.41407, 151.093256 -24.443521, 151.106972 -24.470231, 151.137868 -24.455632, 151.169163 -24.479026, 151.152267 -24.526929, 151.161606 -24.550025, 151.229301 -24.527699, 151.218466 -24.575478, 151.23019 -24.627912, 151.207729 -24.624587, 151.194736 -24.642529, 151.220144 -24.633851, 151.253637 -24.665989, 151.27459 -24.653903, 151.302271 -24.668228, 151.315344 -24.64724, 151.3418 -24.649306, 151.371203 -24.60914, 151.40685 -24.615377, 151.441902 -24.577736, 151.433451 -24.563455, 151.456991 -24.570583, 151.470615 -24.536584, 151.42698 -24.464573, 151.433064 -24.399396, 151.415356 -24.38397, 151.433818 -24.353603, 151.456035 -24.356901, 151.457424 -24.345833, 151.439572 -24.293886, 151.401682 -24.278487, 151.398332 -24.242733, 151.363752 -24.195133, 151.395735 -24.17889, 151.411662 -24.191756, 151.443361 -24.185958, 151.44109 -24.144542, 151.474652 -24.111422, 151.441788 -24.077299, 151.424566 -24.046007, 151.433484 -24.030136, 151.386445 -24.051612, 151.357501 -24.008686, 151.308368 -23.976605, 151.311691 -23.94519, 151.301376 -23.954822, 151.288356 -23.943641, 151.262817 -23.946289, 151.246333 -23.927425, 151.231783 -23.90061, 151.190102 -23.88713, 151.18321 -23.853749, 151.160119 -23.814939, 151.171419 -23.805788, 151.164525 -23.795555, 151.184338 -23.793429, 151.165342 -23.763432, 151.154728 -23.779157, 151.144196 -23.77001, 151.159412 -23.747597, 151.151133 -23.728397, 151.109573 -23.704081, 151.13465 -23.698374, 151.121771 -23.67139, 151.045811 -23.627848, 151.026558 -23.571999, 150.975399 -23.555399, 150.968049 -23.605109, 150.930094 -23.623151, 150.932539 -23.609659, 150.958589 -23.600409, 150.956999 -23.550289, 150.93456 -23.543939, 150.868499 -23.576749, 150.859199 -23.616156, 150.824542 -23.614168, 150.840013 -23.631942, 150.819944 -23.636513, 150.84026 -23.652097, 150.8186 -23.659596, 150.834401 -23.672386, 150.817174 -23.672276, 150.820109 -23.685075, 150.798738 -23.677122, 150.818404 -23.703364, 150.798835 -23.708829, 150.769294 -23.75852, 150.755286 -23.768955, 150.718211 -23.758211, 150.710098 -23.775796, 150.681649 -23.781642, 150.651526 -23.807969, 150.65897 -23.824497, 150.646152 -23.838563, 150.602614 -23.833626)), ((151.172446 -23.744086, 151.221981 -23.799425, 151.245219 -23.794127, 151.262101 -23.749101, 151.274574 -23.752517, 151.262626 -23.774564, 151.271482 -23.763602, 151.276455 -23.764825, 151.274992 -23.770448, 151.270865 -23.765955, 151.269597 -23.773994, 151.264788 -23.777897, 151.284576 -23.797271, 151.290337 -23.761655, 151.315171 -23.759986, 151.286581 -23.684096, 151.248456 -23.656925, 151.225625 -23.609479, 151.239245 -23.488129, 151.233085 -23.483759, 151.217405 -23.518409, 151.183396 -23.541299, 151.193466 -23.527459, 151.182646 -23.520859, 151.199596 -23.510379, 151.155156 -23.511299, 151.086777 -23.479919, 151.072748 -23.488349, 151.080948 -23.466629, 151.060048 -23.449009, 151.017109 -23.45225, 151.013919 -23.473609, 150.976903 -23.49063, 151.032548 -23.570389, 151.047678 -23.62288, 151.129751 -23.669228, 151.172446 -23.744086)), ((151.185751 -23.496521, 151.173931 -23.498451, 151.206981 -23.504621, 151.192781 -23.498681, 151.185751 -23.496521)), ((151.098547 -23.483249, 151.103077 -23.482099, 151.103067 -23.481649, 151.100007 -23.481209, 151.098547 -23.483249)), ((151.104407 -23.480509, 151.100227 -23.476579, 151.099487 -23.476589, 151.100977 -23.479059, 151.104407 -23.480509)))"
308051536,Kin Kora - Sun Valley,0,No change,30805,Gladstone,308,Central Queensland,3RQLD,Rest of Qld,3,Queensland,AUS,Australia,2.6877,http://linked.data.gov.au/dataset/asgsed3/SA2/308051536,"POLYGON ((151.238381 -23.872852, 151.247899 -23.884283, 151.25903 -23.882698, 151.261278 -23.868845, 151.238381 -23.872852))"
308051537,South Trees,0,No change,30805,Gladstone,308,Central Queensland,3RQLD,Rest of Qld,3,Queensland,AUS,Australia,24.1106,http://linked.data.gov.au/dataset/asgsed3/SA2/308051537,"POLYGON ((151.322441 -23.873429, 151.319242 -23.85263, 151.277875 -23.853998, 151.276404 -23.875221, 151.292397 -23.931778, 151.322441 -23.873429))"
308051538,Telina - Toolooa,0,No change,30805,Gladstone,308,Central Queensland,3RQLD,Rest of Qld,3,Queensland,AUS,Australia,23.5131,http://linked.data.gov.au/dataset/asgsed3/SA2/308051538,"POLYGON ((151.247899 -23.884283, 151.246333 -23.927425, 151.262817 -23.946289, 151.288356 -23.943641, 151.292397 -23.931778, 151.276404 -23.875221, 151.25903 -23.882698, 151.247899 -23.884283))"
308051539,West Gladstone,0,No change,30805,Gladstone,308,Central Queensland,3RQLD,Rest of Qld,3,Queensland,AUS,Australia,7.0739,http://linked.data.gov.au/dataset/asgsed3/SA2/308051539,"POLYGON ((151.2322 -23.849185, 151.235201 -23.864706, 151.238381 -23.872852, 151.261278 -23.868845, 151.253497 -23.846667, 151.2322 -23.849185))"
309011224,Broadbeach Waters,0,No change,30901,Broadbeach - Burleigh,309,Gold Coast,3RQLD,Rest of Qld,3,Queensland,AUS,Australia,5.3144,http://linked.data.gov.au/dataset/asgsed3/SA2/309011224,"POLYGON ((153.411074 -28.016326, 153.397133 -28.024822, 153.390923 -28.027505, 153.395787 -28.030975, 153.408806 -28.035177, 153.430632 -28.038544, 153.426102 -28.017732, 153.411074 -28.016326))"
309011225,Burleigh Heads,0,No change,30901,Broadbeach - Burleigh,309,Gold Coast,3RQLD,Rest of Qld,3,Queensland,AUS,Australia,8.5594,http://linked.data.gov.au/dataset/asgsed3/SA2/309011225,"POLYGON ((153.443038 -28.077649, 153.442455 -28.098701, 153.41924 -28.100611, 153.403707 -28.102082, 153.438235 -28.113406, 153.442508 -28.114486, 153.460311 -28.09574, 153.447587 -28.076048, 153.443038 -28.077649))"
309011226,Burleigh Waters,0,No change,30901,Broadbeach - Burleigh,309,Gold Coast,3RQLD,Rest of Qld,3,Queensland,AUS,Australia,6.7193,http://linked.data.gov.au/dataset/asgsed3/SA2/309011226,"POLYGON ((153.421453 -28.074146, 153.41924 -28.100611, 153.442455 -28.098701, 153.443038 -28.077649, 153.425435 -28.067983, 153.419899 -28.069421, 153.421453 -28.074146))"
309011227,Mermaid Beach - Broadbeach,0,No change,30901,Broadbeach - Burleigh,309,Gold Coast,3RQLD,Rest of Qld,3,Queensland,AUS,Australia,2.9987,http://linked.data.gov.au/dataset/asgsed3/SA2/309011227,"POLYGON ((153.426102 -28.017732, 153.430632 -28.038544, 153.437708 -28.060082, 153.442747 -28.060886, 153.433749 -28.018993, 153.426102 -28.017732))"
309011228,Mermaid Waters,0,No change,30901,Broadbeach - Burleigh,309,Gold Coast,3RQLD,Rest of Qld,3,Queensland,AUS,Australia,7.0845,http://linked.data.gov.au/dataset/asgsed3/SA2/309011228,"POLYGON ((153.40714 -28.048325, 153.419899 -28.069421, 153.425435 -28.067983, 153.437708 -28.060082, 153.430632 -28.038544, 153.408806 -28.035177, 153.40714 -28.048325))"
309011229,Miami,0,No change,30901,Broadbeach - Burleigh,309,Gold Coast,3RQLD,Rest of Qld,3,Queensland,AUS,Australia,2.9963,http://linked.data.gov.au/dataset/asgsed3/SA2/309011229,"POLYGON ((153.437708 -28.060082, 153.425435 -28.067983, 153.443038 -28.077649, 153.447587 -28.076048, 153.442747 -28.060886, 153.437708 -28.060082))"
309021230,Coolangatta,0,No change,30902,Coolangatta,309,Gold Coast,3RQLD,Rest of Qld,3,Queensland,AUS,Australia,1.9016,http://linked.data.gov.au/dataset/asgsed3/SA2/309021230,"POLYGON ((153.552177 -28.164396, 153.523046 -28.16598, 153.520449 -28.170925, 153.552177 -28.164396))"
309021231,Currumbin - Tugun,0,No change,30902,Coolangatta,309,Gold Coast,3RQLD,Rest of Qld,3,Queensland,AUS,Australia,7.9354,http://linked.data.gov.au/dataset/asgsed3/SA2/309021231,"POLYGON ((153.483266 -28.127774, 153.472096 -28.136696, 153.485863 -28.157024, 153.520449 -28.170925, 153.523046 -28.16598, 153.483266 -28.127774))"
309021232,Currumbin Waters,0,No change,30902,Coolangatta,309,Gold Coast,3RQLD,Rest of Qld,3,Queensland,AUS,Australia,9.8705,http://linked.data.gov.au/dataset/asgsed3/SA2/309021232,"POLYGON ((153.471324 -28.135326, 153.453987 -28.137183, 153.445882 -28.160382, 153.457877 -28.179185, 153.485863 -28.157024, 153.472096 -28.136696, 153.471324 -28.135326))"
309021233,Elanora,0,No change,30902,Coolangatta,309,Gold Coast,3RQLD,Rest of Qld,3,Queensland,AUS,Australia,8.8935,http://linked.data.gov.au/dataset/asgsed3/SA2/309021233,"POLYGON ((153.471324 -28.135326, 153.442508 -28.114486, 153.446378 -28.128474, 153.431727 -28.133784, 153.445882 -28.160382, 153.453987 -28.137183, 153.471324 -28.135326))"
309021234,Palm Beach,0,No change,30902,Coolangatta,309,Gold Coast,3RQLD,Rest of Qld,3,Queensland,AUS,Australia,6.3316,http://linked.data.gov.au/dataset/asgsed3/SA2/309021234,"POLYGON ((153.442508 -28.114486, 153.471324 -28.135326, 153.472096 -28.136696, 153.483266 -28.127774, 153.460311 -28.09574, 153.442508 -28.114486))"
309031235,Arundel,0,No change,30903,Gold Coast - North,309,Gold Coast,3RQLD,Rest of Qld,3,Queensland,AUS,Australia,9.7384,http://linked.data.gov.au/dataset/asgsed3/SA2/309031235,"POLYGON ((153.343555 -27.919095, 153.349673 -27.936253, 153.337748 -27.941487, 153.342382 -27.950975, 153.383743 -27.953896, 153.39044 -27.934471, 153.374448 -27.931477, 153.343555 -27.919095))"
309031236,Biggera Waters,0,No change,30903,Gold Coast - North,309,Gold Coast,3RQLD,Rest of Qld,3,Queensland,AUS,Australia,3.1748,http://linked.data.gov.au/dataset/asgsed3/SA2/309031236,"POLYGON ((153.384784 -27.921668, 153.374448 -27.931477, 153.39044 -27.934471, 153.40769 -27.938172, 153.405165 -27.925751, 153.384784 -27.921668))"
309031237,Coombabah,0,No change,30903,Gold Coast - North,309,Gold Coast,3RQLD,Rest of Qld,3,Queensland,AUS,Australia,11.6056,http://linked.data.gov.au/dataset/asgsed3/SA2/309031237,"POLYGON ((153.382896 -27.889971, 153.358458 -27.893332, 153.348047 -27.91875, 153.343555 -27.919095, 153.374448 -27.931477, 153.384784 -27.921668, 153.388377 -27.900627, 153.382896 -27.889971))"
309031238,Labrador,0,No change,30903,Gold Coast - North,309,Gold Coast,3RQLD,Rest of Qld,3,Queensland,AUS,Australia,4.9957,http://linked.data.gov.au/dataset/asgsed3/SA2/309031238,"POLYGON ((153.39044 -27.934471, 153.383743 -27.953896, 153.410503 -27.954974, 153.40769 -27.938172, 153.39044 -27.934471))"
309031239,Paradise Point - Hollywell,0,No change,30903,Gold Coast - North,309,Gold Coast,3RQLD,Rest of Qld,3,Queensland,AUS,Australia,5.6629,http://linked.data.gov.au/dataset/asgsed3/SA2/309031239,"MULTIPOLYGON (((153.401042 -27.88788, 153.403726 -27.886785, 153.400754 -27.883507, 153.399089 -27.885551, 153.401042 -27.88788)), ((153.404838 -27.901892, 153.399852 -27.871632, 153.379218 -27.873895, 153.382896 -27.889971, 153.388377 -27.900627, 153.404838 -27.901892)), ((153.403034 -27.874671, 153.404444 -27.882165, 153.409874 -27.868296, 153.400126 -27.868637, 153.403034 -27.874671)))"
309031240,Runaway Bay,0,No change,30903,Gold Coast - North,309,Gold Coast,3RQLD,Rest of Qld,3,Queensland,AUS,Australia,5.4921,http://linked.data.gov.au/dataset/asgsed3/SA2/309031240,"MULTIPOLYGON (((153.413206 -27.90479, 153.41276 -27.902096, 153.409533 -27.898855, 153.412672 -27.907647, 153.413206 -27.90479)), ((153.411444 -27.899502, 153.411604 -27.899799, 153.411861 -27.899748, 153.411458 -27.899069, 153.411444 -27.899502)), ((153.388377 -27.900627, 153.384784 -27.921668, 153.405165 -27.925751, 153.404838 -27.901892, 153.388377 -27.900627)))"
309041241,Guanaba - Springbrook,0,No change,30904,Gold Coast Hinterland,309,Gold Coast,3RQLD,Rest of Qld,3,Queensland,AUS,Australia,303.6558,http://linked.data.gov.au/dataset/asgsed3/SA2/309041241,"POLYGON ((153.213582 -27.918048, 153.206599 -27.949233, 153.224206 -27.954066, 153.225122 -27.981638, 153.200812 -27.981565, 153.217761 -28.008208, 153.238882 -28.011155, 153.21336 -28.080333, 153.23244 -28.085314, 153.229894 -28.099968, 153.200854 -28.119188, 153.183927 -28.192502, 153.207398 -28.252973, 153.232844 -28.265063, 153.243931 -28.247287, 153.296841 -28.234269, 153.3216 -28.185679, 153.330292 -28.120867, 153.306619 -28.119643, 153.318481 -28.077684, 153.297279 -28.050134, 153.283358 -28.032587, 153.303178 -28.032938, 153.287268 -28.02172, 153.302681 -28.017246, 153.266753 -28.00804, 153.245172 -27.977141, 153.268468 -27.952385, 153.267458 -27.919239, 153.213582 -27.918048))"
309041242,Tamborine - Canungra,0,No change,30904,Gold Coast Hinterland,309,Gold Coast,3RQLD,Rest of Qld,3,Queensland,AUS,Australia,524.3914,http://linked.data.gov.au/dataset/asgsed3/SA2/309041242,"POLYGON ((153.120881 -27.864978, 153.101025 -27.871975, 153.106321 -27.911426, 153.084893 -27.933414, 153.099347 -27.965932, 153.114876 -27.955295, 153.142774 -27.977635, 153.13906 -28.020651, 153.095604 -28.070575, 153.122773 -28.184952, 153.100885 -28.176598, 153.106545 -28.200687, 153.092451 -28.18573, 153.065892 -28.191077, 153.087809 -28.198242, 153.082592 -28.225044, 153.095063 -28.219557, 153.093057 -28.24751, 153.110734 -28.256271, 153.089665 -28.303644, 153.025764 -28.310477, 153.036547 -28.333193, 153.008021 -28.340272, 153.108553 -28.356315, 153.12501 -28.317751, 153.167742 -28.295464, 153.176672 -28.24959, 153.207398 -28.252973, 153.183927 -28.192502, 153.200854 -28.119188, 153.229894 -28.099968, 153.23244 -28.085314, 153.21336 -28.080333, 153.238882 -28.011155, 153.217761 -28.008208, 153.200812 -27.981565, 153.225122 -27.981638, 153.224206 -27.954066, 153.206599 -27.949233, 153.213582 -27.918048, 153.212098 -27.900112, 153.180689 -27.895066, 153.188946 -27.855091, 153.172908 -27.834403, 153.150848 -27.850036, 153.157707 -27.859324, 153.120881 -27.864978))"
309051243,Currumbin Valley - Tallebudgera,0,No change,30905,Mudgeeraba - Tallebudgera,309,Gold Coast,3RQLD,Rest of Qld,3,Queensland,AUS,Australia,114.3088,http://linked.data.gov.au/dataset/asgsed3/SA2/309051243,"POLYGON ((153.397485 -28.127976, 153.377587 -28.160892, 153.348527 -28.160551, 153.3216 -28.185679, 153.296841 -28.234269, 153.363506 -28.247636, 153.457877 -28.179185, 153.445882 -28.160382, 153.431727 -28.133784, 153.446378 -28.128474, 153.442508 -28.114486, 153.438235 -28.113406, 153.397485 -28.127976))"
309051244,Mudgeeraba - Bonogin,0,No change,30905,Mudgeeraba - Tallebudgera,309,Gold Coast,3RQLD,Rest of Qld,3,Queensland,AUS,Australia,66.6425,http://linked.data.gov.au/dataset/asgsed3/SA2/309051244,"POLYGON ((153.318481 -28.077684, 153.306619 -28.119643, 153.330292 -28.120867, 153.3216 -28.185679, 153.348527 -28.160551, 153.377587 -28.160892, 153.397485 -28.127976, 153.382213 -28.11533, 153.393186 -28.094099, 153.380521 -28.083991, 153.361618 -28.066665, 153.355709 -28.049487, 153.350618 -28.080126, 153.318481 -28.077684))"
309051245,Reedy Creek - Andrews,0,No change,30905,Mudgeeraba - Tallebudgera,309,Gold Coast,3RQLD,Rest of Qld,3,Queensland,AUS,Australia,8.0893,http://linked.data.gov.au/dataset/asgsed3/SA2/309051245,"POLYGON ((153.393186 -28.094099, 153.382213 -28.11533, 153.397485 -28.127976, 153.438235 -28.113406, 153.403707 -28.102082, 153.393186 -28.094099))"
